Date,Open,High,Low,Close,Volume
2026/04/23 16:00:00,101.22,103.65,97.9,100.01,7325423
2026/04/24 16:00:00,102.27,103,97.56,99.66,6621371
2026/04/27 16:00:00,98.56,98.8,94.29,95.44,9583185
2026/04/28 16:00:00,92.5,95.39,92.26,94.35,6305333
2026/04/29 16:00:00,93.55,96.27,90.19,95.56,8599672
2026/04/30 16:00:00,95.29,95.29,89.9,90.88,9231882
2026/05/01 16:00:00,92.77,100.01,92.21,99.7,10127567
2026/05/04 16:00:00,107.13,119.99,106.9,119.53,32606548
2026/05/05 16:00:00,121.4,121.4,112.45,114.19,22578410
2026/05/06 16:00:00,115,122.86,113.2,121.8,19293027
2026/05/07 16:00:00,118.26,120.48,109.6,113.25,21476759
2026/05/08 16:00:00,114.26,115,108.91,113.67,16763714
2026/05/11 16:00:00,118.85,134.8,105.36,131.76,49792980
2026/05/12 16:00:00,129.99,140,120.5,123.65,29501803
2026/05/13 16:00:00,125.73,130.73,118.2,126.57,19433416
2026/05/14 16:00:00,123.6,132.44,118.36,123.88,23591996
2026/05/15 16:00:00,117.47,118.26,111.39,114,17958161
2026/05/18 16:00:00,112.1,114.78,107.21,111.39,12562856
2026/05/19 16:00:00,109.2,115.36,108.67,111.03,10704677
2026/05/20 16:00:00,111.37,113.48,109.06,111.62,7009811
2026/05/21 16:00:00,111.04,117.94,110.43,114.88,10864696
2026/05/22 16:00:00,116.12,118.85,112.2,113.12,9796023
2026/05/26 16:00:00,112.22,113.04,104.14,104.17,15862287
2026/05/27 16:00:00,103,106.6,102.33,102.64,8300661
2026/05/28 16:00:00,101.44,108.38,97.69,108.24,11835345
2026/05/29 16:00:00,108.03,114.44,106.75,113,24738859
2026/06/01 16:00:00,108.72,109.5,104.26,104.97,14307316
2026/06/02 16:00:00,101.88,103.77,98.55,100.85,14601265
2026/06/03 16:00:00,99.18,99.18,90.13,90.13,16370841
2026/06/04 16:00:00,90.89,95.18,89.2,90.54,12226827
2026/06/05 16:00:00,88.11,88.11,78.41,80.28,24729291
2026/06/08 16:00:00,84.01,84.13,81.4,82.53,10609374
2026/06/09 16:00:00,81.17,87.38,77.87,81.1,13527302
2026/06/10 16:00:00,78.93,84.3,78.6,78.93,8420756
2026/06/11 16:00:00,79.5,83.91,78.61,82.63,8856759
2026/06/12 16:00:00,82.01,82.05,77.61,77.84,12394325
2026/06/15 16:00:00,82.89,87.3,82.41,83.37,15478955
2026/06/16 16:00:00,82.5,82.92,78.71,79.72,9859941
2026/06/17 16:00:00,79.1,85.24,78.5,80.59,9891111
2026/06/18 16:00:00,80.28,81.4,76.84,80.23,14862986
2026/06/22 16:00:00,81.25,84.86,78.97,79.95,9694456
2026/06/23 16:00:00,76.11,78.22,74.7,75.68,8875095
