Date,Open,High,Low,Close,Volume
2026/02/06 16:00:00,18.32,18.71,17.7,18.61,3236300
2026/02/09 16:00:00,18.44,18.83,17.96,18.54,2749463
2026/02/10 16:00:00,18.52,19.43,18.36,19.15,3501422
2026/02/11 16:00:00,19.06,19.19,18.5,19.15,1810276
2026/02/12 16:00:00,19,19.15,17.26,17.51,3698600
2026/02/13 16:00:00,19.24,20.89,17.64,18.12,4583200
2026/02/17 16:00:00,17.95,19.52,17.88,18.62,2907320
2026/02/18 16:00:00,18.61,19.78,18.48,19.57,2575434
2026/02/19 16:00:00,19.33,19.66,18.64,19.19,2376528
2026/02/20 16:00:00,19.15,19.89,18.77,18.88,2304764
2026/02/23 16:00:00,18.48,18.92,18.32,18.89,2167806
2026/02/24 16:00:00,18.92,19.23,18.52,19.1,2317654
2026/02/25 16:00:00,19.41,19.8,19.1,19.66,2445077
2026/02/26 16:00:00,19.66,22.17,19.66,22.13,3713734
2026/02/27 16:00:00,21.58,23.11,21.21,23.05,3756888
2026/03/02 16:00:00,22.43,23.26,21.83,23.14,3050800
2026/03/03 16:00:00,21.63,23.3,21.25,22.62,2435523
2026/03/04 16:00:00,22.61,23.09,22.21,22.37,1974500
2026/03/05 16:00:00,21.83,22.93,21.35,21.64,1873715
2026/03/06 16:00:00,21.02,21.43,20.57,20.81,1616300
2026/03/09 16:00:00,20.49,21.25,20.25,20.91,1657454
2026/03/10 16:00:00,21.04,21.23,20.06,20.46,1712252
2026/03/11 16:00:00,20.34,20.59,20,20.46,1475958
2026/03/12 16:00:00,20.23,20.29,18.8,18.94,2168800
2026/03/13 16:00:00,18.97,19.82,18.65,18.79,1735644
2026/03/16 16:00:00,19.12,19.27,15.9,16.69,5603924
2026/03/17 16:00:00,16.79,18.15,16.69,18.09,2601901
2026/03/18 16:00:00,17.92,18.04,17.24,17.35,2347345
2026/03/19 16:00:00,16.99,18.44,16.85,18.38,1748600
2026/03/20 16:00:00,18.42,18.65,18.09,18.39,2346405
2026/03/23 16:00:00,18.54,19.48,18.3,19.14,3203021
2026/03/24 16:00:00,18.78,19.9,18.77,19.81,1603678
2026/03/25 16:00:00,20.2,21.12,19.82,20.91,2734300
2026/03/26 16:00:00,20.58,21.2,20.33,20.43,1366233
2026/03/27 16:00:00,20.07,20.14,19.15,19.48,2052782
2026/03/30 16:00:00,19.65,19.89,19.22,19.81,1518533
2026/03/31 16:00:00,21,21.37,20.28,21.23,2567224
2026/04/01 16:00:00,21.62,23.06,21.62,22.05,2427979
2026/04/02 16:00:00,21.4,22.91,21.11,22.33,1277554
2026/04/06 16:00:00,22.35,22.74,21.79,21.89,3194348
2026/04/07 16:00:00,21.77,22.15,21.36,21.82,1984945
2026/04/08 16:00:00,23.1,23.65,22.42,23.02,2636059
2026/04/09 16:00:00,22.88,23.3,22.21,23,2118859
2026/04/10 16:00:00,23.25,23.63,22.56,23.27,1741108
2026/04/13 16:00:00,23.25,24.3,22.91,23.58,2684017
2026/04/14 16:00:00,24.19,25.29,23.95,24.8,2839034
2026/04/15 16:00:00,24.8,25.69,24.59,25.35,2414000
2026/04/16 16:00:00,25.36,25.57,24.29,25.24,1798915
2026/04/17 16:00:00,26.07,26.45,25.64,26.08,2037200
2026/04/20 16:00:00,25.85,26.1,24.54,24.59,3602114
2026/04/21 16:00:00,24.24,25.18,22.88,22.97,4005405
2026/04/22 16:00:00,23.24,23.53,22.1,22.83,2873500
2026/04/23 16:00:00,22.53,22.62,20.62,21.42,3501482
2026/04/24 16:00:00,21.44,22.15,21.23,22.08,1576969
2026/04/27 16:00:00,22.03,23.44,21.92,22.28,3043780
2026/04/28 16:00:00,22.03,22.04,21.08,21.37,1845802
2026/04/29 16:00:00,21.03,21.48,19.53,20.2,2709949
2026/04/30 16:00:00,20.84,22.26,20.51,22.05,2500625
2026/05/01 16:00:00,22.05,22.73,21.46,22.43,2422463
2026/05/04 16:00:00,22.19,22.51,21.41,21.65,2519000
2026/05/05 16:00:00,22.33,22.52,21.45,22.01,3062800
2026/05/06 16:00:00,22.49,23.15,21.88,22.74,2802119
2026/05/07 16:00:00,22.86,22.94,22.11,22.42,2279522
2026/05/08 16:00:00,21.07,21.99,19.82,21.6,4831625
2026/05/11 16:00:00,21.26,21.7,20.18,20.5,2885200
2026/05/12 16:00:00,20.5,21.2,20.27,20.92,2745023
2026/05/13 16:00:00,20.74,21.11,20.4,21.07,2106298
2026/05/14 16:00:00,21.21,22.52,21.2,21.52,2783742
2026/05/15 16:00:00,21.11,21.72,20.82,21.2,2731063
2026/05/18 16:00:00,21.26,22.32,21.07,21.45,2653247
2026/05/19 16:00:00,21.45,22.63,20.88,22.29,2321234
2026/05/20 16:00:00,22.48,24.05,21.99,23.98,2926230
2026/05/21 16:00:00,23.62,24.87,23.12,24.68,4060603
2026/05/22 16:00:00,24.5,25.23,23.44,23.68,3798904
2026/05/26 16:00:00,24.02,24.98,23.03,24.62,1970563
2026/05/27 16:00:00,24.58,25.58,23.72,25.51,3569459
2026/05/28 16:00:00,25.23,28.17,25.2,27.99,3460901
2026/05/29 16:00:00,27.82,28.86,27.31,28.31,2916110
2026/06/01 16:00:00,28.02,29.92,27.28,29.59,3026400
2026/06/02 16:00:00,29.24,31.15,28.82,30.71,3094910
2026/06/03 16:00:00,31.12,32.31,29.91,32.16,3380700
2026/06/04 16:00:00,32.28,35.65,32.16,33.5,4152200
2026/06/05 16:00:00,32.79,33.07,30.27,31.04,3801715
2026/06/08 16:00:00,31.64,31.68,29.03,29.18,3106824
2026/06/09 16:00:00,29.42,30.87,28.58,30.59,3285908
2026/06/10 16:00:00,30.58,31.16,29.02,29.11,3252310
2026/06/11 16:00:00,29.34,29.62,28.01,29.05,2960500
2026/06/12 16:00:00,29.49,30,28.39,28.84,2005759
2026/06/15 16:00:00,29.73,32.33,29.66,32.22,4479425
2026/06/16 16:00:00,32.32,33.54,31.6,31.75,2962341
2026/06/17 16:00:00,31.47,33.62,31.27,32.13,4723356
2026/06/18 16:00:00,32.99,35.64,32.83,34.76,3608800
2026/06/22 16:00:00,35.33,36.59,32.71,32.94,4267800
2026/06/23 16:00:00,31.92,33.36,31.3,31.87,3294492
2026/06/24 16:00:00,32.74,35.15,32.65,34.6,2653300
2026/06/25 16:00:00,34.49,36.88,34.49,35.73,2949495
2026/06/26 16:00:00,35.51,37.05,34.57,36.75,9267687
2026/06/29 16:00:00,37.21,37.49,35.88,37.15,2753256
2026/06/30 16:00:00,37.15,38.67,36.21,38.34,2809100
2026/07/01 16:00:00,38.54,40.08,37.65,39.05,3256373
2026/07/02 16:00:00,39.28,39.83,38.19,39.01,2773275
2026/07/06 16:00:00,39.25,40.56,37.93,40,2330247
2026/07/07 16:00:00,39.82,40.45,37.01,37.83,2432500
2026/07/08 16:00:00,37,37.48,35.12,37.47,3100234
2026/07/09 16:00:00,38.33,43.1,38.33,43.1,2997500
